id,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,checking_status,employment,savings_status,sex,other_parties,own_telephone,foreign_worker,class,credit_history_all paid,credit_history_critical/other existing credit,credit_history_delayed previously,credit_history_existing paid,credit_history_no credits/all paid,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,status_matrimonial_div/dep/mar,status_matrimonial_div/sep,status_matrimonial_mar/wid,status_matrimonial_single,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,job_high qualif/self emp/mgmt,job_skilled,job_unemp/unskilled non res,job_unskilled resident
871,-0.7432123484971584,0.3009502031159907,-1.7545665154113295,1.1094173360707047,-0.6410781787884688,2.8505850121989877,-0.43240987172119044,2,4,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
681,-0.7432123484971584,-0.1315063665865894,0.9034522185179075,-1.6453989361514294,-0.13145543156284137,-0.6989175161258463,2.3126206532231537,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
178,-0.7432123484971584,0.014728947445785954,-0.8685602707682505,-1.6453989361514294,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
396,-0.06034698586763503,-0.5922934244777779,0.017445973874828477,1.1094173360707047,0.4800918651079116,-0.6989175161258463,-0.43240987172119044,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
794,-0.06034698586763503,-0.5589634383735328,0.9034522185179075,0.19114524532999336,0.9897146123335391,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
961,0.6225183767618884,-0.47813822207073836,0.9034522185179075,-1.6453989361514294,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
685,1.0777619518482373,-0.06317989507288696,0.9034522185179075,-0.727126845410718,-0.5391536293433433,1.0758337480365707,-0.43240987172119044,0,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
384,-0.7432123484971584,-0.7576934805200941,-0.8685602707682505,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
957,-0.7432123484971584,-0.9155942896889553,0.9034522185179075,-0.727126845410718,1.19356371122379,1.0758337480365707,-0.43240987172119044,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
752,-0.7432123484971584,-0.6831176366118458,0.9034522185179075,1.1094173360707047,2.7224319529006724,1.0758337480365707,-0.43240987172119044,0,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
258,-0.7432123484971584,1.907038908514301,-1.7545665154113295,-0.727126845410718,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
539,-0.970834136040333,-0.40439562781509614,-1.7545665154113295,1.1094173360707047,0.3781673156627861,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
336,-1.0846450298119201,-0.736862239204941,-0.8685602707682505,1.1094173360707047,1.4993373595591666,-0.6989175161258463,-0.43240987172119044,3,4,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
16,1.9882491020209352,1.389174249419593,0.9034522185179075,1.1094173360707047,-1.1507009260140963,1.0758337480365707,-0.43240987172119044,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
325,-0.7432123484971584,-0.6802012628277243,-0.8685602707682505,1.1094173360707047,1.4993373595591666,-0.6989175161258463,-0.43240987172119044,1,4,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
759,0.6225183767618884,0.2738695894062916,0.017445973874828477,1.1094173360707047,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,1,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
223,-1.4260777111266818,-0.7068652517111204,0.9034522185179075,1.1094173360707047,0.07239366732740961,-0.6989175161258463,-0.43240987172119044,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
180,-1.0846450298119201,-0.6277065347135382,0.9034522185179075,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
984,0.6225183767618884,1.874125547236359,-1.7545665154113295,1.1094173360707047,0.8877900628884136,-0.6989175161258463,2.3126206532231537,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
23,-0.06034698586763503,-0.5527140659789868,0.017445973874828477,1.1094173360707047,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,0,2,2,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
357,0.6225183767618884,1.657064012732463,-0.8685602707682505,-1.6453989361514294,2.1108846562299193,-0.6989175161258463,-0.43240987172119044,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
667,1.3053837393914118,0.5738394643444974,-0.8685602707682505,-0.727126845410718,-0.8449272776787198,1.0758337480365707,-0.43240987172119044,0,2,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
862,0.2810856954471267,0.9804652948162875,-1.7545665154113295,0.19114524532999336,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
341,-0.7432123484971584,-0.9393419047882299,0.9034522185179075,-0.727126845410718,1.4993373595591666,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
432,-1.1984559235835075,-0.8281030761653119,0.017445973874828477,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,2,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
552,0.2810856954471267,0.2163753633764688,-0.8685602707682505,-1.6453989361514294,-0.8449272776787198,1.0758337480365707,-0.43240987172119044,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
834,0.6225183767618884,-0.2544106903459932,0.9034522185179075,-0.727126845410718,-0.6410781787884688,-0.6989175161258463,-0.43240987172119044,0,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
204,0.6225183767618884,-0.6414551539815394,0.017445973874828477,1.1094173360707047,-0.9468518271238453,-0.6989175161258463,-0.43240987172119044,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
631,1.9882491020209352,-0.061930020593977765,0.9034522185179075,1.1094173360707047,-0.3353045304530924,-0.6989175161258463,-0.43240987172119044,1,4,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
94,-0.06034698586763503,-0.7776914721826412,0.9034522185179075,0.19114524532999336,0.17431821677253512,1.0758337480365707,-0.43240987172119044,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
559,-0.40177966718239677,-0.6393720298500241,0.9034522185179075,-0.727126845410718,-0.3353045304530924,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
69,-0.7432123484971584,0.23012398264446987,0.9034522185179075,0.19114524532999336,0.07239366732740961,-0.6989175161258463,2.3126206532231537,0,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
623,-0.06034698586763503,-0.15817035546998548,0.017445973874828477,1.1094173360707047,0.8877900628884136,-0.6989175161258463,-0.43240987172119044,0,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
285,1.9882491020209352,0.649665182731655,0.9034522185179075,1.1094173360707047,-0.029530882117715884,1.0758337480365707,-0.43240987172119044,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
845,-1.0846450298119201,-0.7318627412893042,0.9034522185179075,1.1094173360707047,-0.9468518271238453,1.0758337480365707,-0.43240987172119044,1,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
435,-0.7432123484971584,-0.7472778598625175,0.017445973874828477,-0.727126845410718,-0.7430027282335944,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
154,0.6225183767618884,-0.7031156282743928,0.9034522185179075,1.1094173360707047,-1.0487763765689708,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
76,0.6225183767618884,-0.5381321970583796,0.9034522185179075,1.1094173360707047,2.1108846562299193,-0.6989175161258463,-0.43240987172119044,1,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
731,-0.40177966718239677,-0.22274720354696034,-0.8685602707682505,-0.727126845410718,0.17431821677253512,-0.6989175161258463,-0.43240987172119044,3,2,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
447,-0.06034698586763503,0.289701332805808,0.017445973874828477,0.19114524532999336,0.5820164145530371,2.8505850121989877,2.3126206532231537,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
189,-1.3122668173550947,-0.2356625731623553,-1.7545665154113295,-1.6453989361514294,1.0916391617786645,-0.6989175161258463,-0.43240987172119044,2,1,1,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
272,-0.40177966718239677,-0.2806580544030862,-0.8685602707682505,1.1094173360707047,-1.4564745743494727,-0.6989175161258463,-0.43240987172119044,0,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
237,-0.40177966718239677,-0.15983685477519774,-1.7545665154113295,1.1094173360707047,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
488,-1.4260777111266818,-0.8797645546268917,-1.7545665154113295,-0.727126845410718,-0.8449272776787198,-0.6989175161258463,2.3126206532231537,0,2,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
118,-0.06034698586763503,-0.736862239204941,0.9034522185179075,-0.727126845410718,-1.3545500249043474,-0.6989175161258463,-0.43240987172119044,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
944,1.9882491020209352,2.52156052731132,0.017445973874828477,-0.727126845410718,-0.3353045304530924,-0.6989175161258463,2.3126206532231537,0,3,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
513,1.9882491020209352,-0.23232957455193082,0.9034522185179075,1.1094173360707047,0.17431821677253512,-0.6989175161258463,-0.43240987172119044,2,4,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
826,1.9882491020209352,2.900689119247108,-1.7545665154113295,0.19114524532999336,-0.3353045304530924,1.0758337480365707,2.3126206532231537,2,3,2,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
592,-1.4260777111266818,4.857992553218901,-1.7545665154113295,-0.727126845410718,-1.1507009260140963,-0.6989175161258463,-0.43240987172119044,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
127,0.2810856954471267,-0.04693152684706747,-1.7545665154113295,-0.727126845410718,-0.3353045304530924,-0.6989175161258463,-0.43240987172119044,0,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
117,-0.06034698586763503,-0.2735754323559341,-0.8685602707682505,-1.6453989361514294,-0.9468518271238453,1.0758337480365707,-0.43240987172119044,0,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
694,0.16727480167553946,-0.11067512527143622,-0.8685602707682505,0.19114524532999336,-0.5391536293433433,1.0758337480365707,-0.43240987172119044,2,2,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
58,-0.06034698586763503,0.14554914290494794,-1.7545665154113295,1.1094173360707047,-0.13145543156284137,1.0758337480365707,-0.43240987172119044,2,2,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
864,-0.7432123484971584,-0.5581301887209266,0.9034522185179075,1.1094173360707047,2.1108846562299193,1.0758337480365707,2.3126206532231537,0,4,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
913,-1.0846450298119201,-0.6377055305448118,0.017445973874828477,1.1094173360707047,2.5185828540104214,-0.6989175161258463,-0.43240987172119044,1,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
370,-0.7432123484971584,-0.18733409331119993,-0.8685602707682505,1.1094173360707047,-0.8449272776787198,-0.6989175161258463,-0.43240987172119044,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
269,-0.970834136040333,-0.8335191989072517,0.9034522185179075,0.19114524532999336,0.5820164145530371,-0.6989175161258463,-0.43240987172119044,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
47,-0.7432123484971584,-0.9218436620835012,0.9034522185179075,0.19114524532999336,1.7031864584494174,1.0758337480365707,-0.43240987172119044,0,3,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
350,1.9882491020209352,5.40043807706549,-0.8685602707682505,0.19114524532999336,0.8877900628884136,-0.6989175161258463,-0.43240987172119044,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
196,-0.970834136040333,-0.6893670090063917,-1.7545665154113295,1.1094173360707047,1.397412810114041,-0.6989175161258463,2.3126206532231537,3,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
835,-1.4260777111266818,-0.6910335083116039,-0.8685602707682505,1.1094173360707047,1.601261909004292,-0.6989175161258463,-0.43240987172119044,0,2,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
737,0.6225183767618884,-0.266492810308782,0.9034522185179075,-1.6453989361514294,2.008960106784794,-0.6989175161258463,-0.43240987172119044,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
264,0.6225183767618884,0.9121388233025851,-0.8685602707682505,1.1094173360707047,0.785865513443288,-0.6989175161258463,-0.43240987172119044,2,4,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
444,1.9882491020209352,0.3401129367884787,-0.8685602707682505,-0.727126845410718,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,2,2,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
676,0.6225183767618884,-0.2906570502343597,0.9034522185179075,1.1094173360707047,0.8877900628884136,1.0758337480365707,2.3126206532231537,0,3,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
305,0.6225183767618884,-0.6818677621329365,0.017445973874828477,0.19114524532999336,2.3147337551201703,-0.6989175161258463,-0.43240987172119044,3,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
967,-0.7432123484971584,0.26345396874871496,-0.8685602707682505,0.19114524532999336,1.0916391617786645,-0.6989175161258463,2.3126206532231537,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
150,0.6225183767618884,0.3592776787984196,0.9034522185179075,1.1094173360707047,2.8243565023457977,-0.6989175161258463,-0.43240987172119044,0,4,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
125,0.6225183767618884,-0.6306229084976597,0.9034522185179075,-0.727126845410718,0.07239366732740961,-0.6989175161258463,-0.43240987172119044,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
787,-0.06034698586763503,-0.5685458093785032,0.017445973874828477,-0.727126845410718,-0.23337998100796686,1.0758337480365707,-0.43240987172119044,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
51,-0.06034698586763503,-0.7347791150734256,0.9034522185179075,-0.727126845410718,-0.13145543156284137,-0.6989175161258463,-0.43240987172119044,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
354,0.16727480167553946,0.2459557260439863,-0.8685602707682505,1.1094173360707047,0.9897146123335391,1.0758337480365707,-0.43240987172119044,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
928,-0.7432123484971584,0.289701332805808,-0.8685602707682505,-0.727126845410718,-0.5391536293433433,-0.6989175161258463,2.3126206532231537,1,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
143,0.6225183767618884,-0.514801206785408,0.9034522185179075,-0.727126845410718,-0.5391536293433433,-0.6989175161258463,-0.43240987172119044,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
471,0.6225183767618884,0.46885000811612537,-0.8685602707682505,-0.727126845410718,-0.7430027282335944,-0.6989175161258463,-0.43240987172119044,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
400,-0.7432123484971584,-0.8147710817236138,0.9034522185179075,-0.727126845410718,-0.6410781787884688,2.8505850121989877,-0.43240987172119044,3,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
626,-0.970834136040333,-0.7735252239196105,0.9034522185179075,0.19114524532999336,1.4993373595591666,1.0758337480365707,-0.43240987172119044,1,3,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
321,0.2810856954471267,-0.05318089924161343,0.9034522185179075,-0.727126845410718,2.7224319529006724,1.0758337480365707,-0.43240987172119044,2,4,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
20,1.9882491020209352,2.182427918700626,-1.7545665154113295,-0.727126845410718,-0.43722907989821785,-0.6989175161258463,-0.43240987172119044,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
810,-0.7432123484971584,-0.8360189478650701,0.9034522185179075,1.1094173360707047,0.6839409639981626,-0.6989175161258463,2.3126206532231537,2,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
791,-1.0846450298119201,-0.6072919182246881,-0.8685602707682505,0.19114524532999336,-0.5391536293433433,-0.6989175161258463,-0.43240987172119044,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
809,-0.515590560953984,0.44926864127988136,-1.7545665154113295,1.1094173360707047,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
408,-0.06034698586763503,-0.6639528946019048,0.9034522185179075,-0.727126845410718,-0.23337998100796686,-0.6989175161258463,-0.43240987172119044,2,4,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
538,-1.4260777111266818,-0.6452047774182669,-0.8685602707682505,1.1094173360707047,0.785865513443288,-0.6989175161258463,2.3126206532231537,0,4,2,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
39,-0.7432123484971584,0.25178847361222917,0.017445973874828477,-0.727126845410718,-0.5391536293433433,1.0758337480365707,-0.43240987172119044,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
176,-0.40177966718239677,-0.8701821836219213,0.9034522185179075,1.1094173360707047,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
246,-0.970834136040333,0.0026468274829971068,-1.7545665154113295,1.1094173360707047,-0.3353045304530924,-0.6989175161258463,-0.43240987172119044,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
829,1.9882491020209352,-0.013601540742822377,0.9034522185179075,0.19114524532999336,-0.43722907989821785,-0.6989175161258463,-0.43240987172119044,2,4,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
668,-0.06034698586763503,1.8662096755366009,0.9034522185179075,1.1094173360707047,0.5820164145530371,1.0758337480365707,-0.43240987172119044,2,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
859,0.6225183767618884,-0.1715023499116835,0.9034522185179075,1.1094173360707047,-1.2526254754592219,-0.6989175161258463,-0.43240987172119044,1,2,3,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
